Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_mediata,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2018S006617    ,6,Gràcia,30,la Salut,344000,Dalt / Larrard                                    ,,Dissabte,Ds,Laboral,2018,9,Setembre,1,0,Nit,No hi ha causa mediata,429585.29 ,4584868.18,2.156372,41.410434
2018S002068    ,6,Gràcia,31,la Vila de Gràcia,148103,Goya                                              ,1-3       ,Dimecres,Dc,Laboral,2018,3,Març,14,16,Tarda,No hi ha causa mediata,429587.00,4583620.83,2.156538,41.3992
2018S006534    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,32700,Balmes                                            ,148-150   ,Dimarts,Dm,Laboral,2018,8,Agost,28,15,Tarda,No hi ha causa mediata,429587.29 ,4583044.68,2.156608,41.394011
2018S002334    ,7,Horta-Guinardó,37,el Carmel,247400,Pastrana                                          ,8-9       ,Divendres,Dv,Laboral,2018,3,Març,23,16,Tarda,No hi ha causa mediata,429588.61 ,4586543.64,2.156216,41.425525
2018S003911    ,3,Sants-Montjuïc,11,el Poble-sec,133605,França Xica                                       ,35,Diumenge,Dg,Laboral,2018,5,Maig,20,10,Matí,No hi ha causa mediata,429589.99 ,4580608.76,2.156924,41.372071
2018S005759    ,2,Eixample,7,la Dreta de l'Eixample,90502,Còrsega                                           ,293-295   ,Dimecres,Dc,Laboral,2018,7,Juliol,25,17,Tarda,No hi ha causa mediata,429591.6  ,4583113.03,2.156652,41.394627
2018S009495    ,7,Horta-Guinardó,43,Horta,701267,B-20 (Llobregat)                                  ,K127      ,Dijous,Dj,Laboral,2018,12,Desembre,13,7,Matí,No hi ha causa mediata,429593.81 ,4588031.51,2.156105,41.438926
2018S007867    ,2,Eixample,10,Sant Antoni,198804,Paral·lel                                         ,164-166   ,Dimarts,Dm,Laboral,2018,10,Octubre,16,21,Tarda,No hi ha causa mediata,429594.38 ,4580955.23,2.156936,41.375192
2018S001474    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell                                    ,77-79     ,Divendres,Dv,Laboral,2018,2,Febrer,23,15,Tarda,No hi ha causa mediata,429594.5  ,4581848.95,2.156834,41.383242
2018S007712    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs)                                   ,E14       ,Dimecres,Dc,Laboral,2018,10,Octubre,10,20,Tarda,No hi ha causa mediata,429595.67 ,4578423.7 ,2.157246,41.352392
2018S005761    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs)                                   ,E14       ,Dimecres,Dc,Laboral,2018,7,Juliol,25,18,Tarda,No hi ha causa mediata,429595.67 ,4578423.7 ,2.157246,41.352392
2018S001052    ,7,Horta-Guinardó,37,el Carmel,185700,Llobregós                                         ,116-118   ,Dijous,Dj,Laboral,2018,2,Febrer,8,11,Matí,No hi ha causa mediata,429596.48 ,4586432.37,2.156324,41.424523
2018S009108    ,2,Eixample,10,Sant Antoni,361406,Viladomat                                         ,109,Dimecres,Dc,Laboral,2018,11,Novembre,28,21,Tarda,No hi ha causa mediata,429597.13 ,4581471.61,2.156909,41.379843
2018S005336    ,2,Eixample,10,Sant Antoni,361406,Viladomat                                         ,114-116   ,Dimarts,Dm,Laboral,2018,7,Juliol,10,16,Tarda,No hi ha causa mediata,429598.43 ,4581501.00,2.156921,41.380108
2018S004577    ,6,Gràcia,31,la Vila de Gràcia,326904,Sol / Xiquets de Valls                            ,,Divendres,Dv,Laboral,2018,6,Juny,15,9,Matí,No hi ha causa mediata,429599.63 ,4583859.2 ,2.156661,41.401348
2018S001084    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel                                        ,104,Divendres,Dv,Laboral,2018,2,Febrer,9,10,Matí,No hi ha causa mediata,429602.04 ,4582070.58,2.156898,41.385239
2018S002234    ,6,Gràcia,30,la Salut,340406,Torrent de les Flors / Cardener                   ,,Dimarts,Dm,Laboral,2018,3,Març,20,15,Tarda,No hi ha causa mediata,429604.81 ,4584800.28,2.156613,41.409824
2018S009262    ,6,Gràcia,31,la Vila de Gràcia,344101,Gràcia / Matilde                                  ,,Dimarts,Dm,Laboral,2018,12,Desembre,4,9,Matí,No hi ha causa mediata,429605.86 ,4583781.37,2.156745,41.400647
2018S004350    ,7,Horta-Guinardó,43,Horta,321401,Scala Dei / Cementiri d'Horta                     ,,Dimarts,Dm,Laboral,2018,6,Juny,5,20,Tarda,No hi ha causa mediata,429606.71 ,4588145.42,2.156246,41.439953
2018S005681    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell                                    ,100,Diumenge,Dg,Laboral,2018,7,Juliol,22,19,Tarda,No hi ha causa mediata,429607.73 ,4581881.1 ,2.156988,41.383533
2018S007067    ,6,Gràcia,31,la Vila de Gràcia,206403,Gran de Gràcia                                    ,23,Dijous,Dj,Laboral,2018,9,Setembre,20,12,Matí,No hi ha causa mediata,429608.61 ,4583554.32,2.156804,41.398603
2018S005172    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,268003,Provença                                          ,226,Dimecres,Dc,Laboral,2018,7,Juliol,4,22,Nit,No hi ha causa mediata,429608.98 ,4582725.76,2.156905,41.39114
2018S002384    ,6,Gràcia,30,la Salut,344000,Dalt                                              ,82,Dilluns,Dl,Laboral,2018,3,Març,26,17,Tarda,No hi ha causa mediata,429610.03 ,4584869.08,2.156668,41.410444
2018S003804    ,2,Eixample,10,Sant Antoni,323203,Sepúlveda                                         ,85,Dimarts,Dm,Laboral,2018,5,Maig,15,20,Tarda,No hi ha causa mediata,429610.18 ,4581406.04,2.157073,41.379254
2018S009228    ,2,Eixample,7,la Dreta de l'Eixample,144601,Catalunya / Diagonal                              ,,Diumenge,Dg,Laboral,2018,12,Desembre,2,12,Matí,No hi ha causa mediata,429611.29 ,4583250.11,2.156871,41.395863
2018S000406    ,6,Gràcia,31,la Vila de Gràcia,144601,Diagonal / Catalunya                              ,,Dimarts,Dm,Laboral,2018,1,Gener,16,16,Tarda,No hi ha causa mediata,429611.29 ,4583250.11,2.156871,41.395863
2018S001685    ,7,Horta-Guinardó,37,el Carmel,85900,Conca de Tremp                                    ,47-49     ,Divendres,Dv,Laboral,2018,3,Març,2,12,Matí,No hi ha causa mediata,429612.65 ,4586195.69,2.156545,41.422393
2018S009128    ,2,Eixample,10,Sant Antoni,361406,Viladomat                                         ,105,Dijous,Dj,Laboral,2018,11,Novembre,29,14,Tarda,No hi ha causa mediata,429613.98 ,4581454.33,2.157112,41.379689
2018S002205    ,6,Gràcia,30,la Salut,344000,Dalt                                              ,87,Dilluns,Dl,Laboral,2018,3,Març,19,11,Matí,No hi ha causa mediata,429614.28 ,4584916.05,2.156713,41.410868
2018S000093    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,32700,Balmes                                            ,138-140   ,Divendres,Dv,Laboral,2018,1,Gener,5,9,Matí,No hi ha causa mediata,429614.5  ,4583016.7 ,2.156937,41.393761
2018S004558    ,6,Gràcia,31,la Vila de Gràcia,322801,Sèneca                                            ,7,Dijous,Dj,Laboral,2018,6,Juny,14,12,Matí,No hi ha causa mediata,429614.6  ,4583400.63,2.156893,41.397219
2018S002917    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó                                             ,166,Dimarts,Dm,Laboral,2018,4,Abril,17,6,Matí,No hi ha causa mediata,429614.72 ,4582169.78,2.157038,41.386133
2018S008548    ,7,Horta-Guinardó,37,el Carmel,85900,Conca de Tremp / Alcalde de Zalamea               ,,Dijous,Dj,Laboral,2018,11,Novembre,8,8,Matí,No hi ha causa mediata,429615.16 ,4586182.54,2.156576,41.422275
2018S000680    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,32700,Balmes                                            ,133,Dijous,Dj,Laboral,2018,1,Gener,25,18,Tarda,No hi ha causa mediata,429616.06 ,4582983.86,2.156959,41.393465
2018S008629    ,6,Gràcia,30,la Salut,344000,Dalt / Clavell                                    ,,Dissabte,Ds,Laboral,2018,11,Novembre,10,21,Tarda,No hi ha causa mediata,429617.11 ,4584895.73,2.156749,41.410685
2018S007218    ,6,Gràcia,31,la Vila de Gràcia,208001,Torrent de l'Olla                                 ,107,Dimecres,Dc,Laboral,2018,9,Setembre,26,8,Matí,No hi ha causa mediata,429617.24 ,4583966.1 ,2.156859,41.402312
2018S006074    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Casanova                                  ,168,Dilluns,Dl,Laboral,2018,8,Agost,6,13,Matí,No hi ha causa mediata,429617.68 ,4582172.34,2.157073,41.386157
2018S003979    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner                                          ,96,Dimecres,Dc,Laboral,2018,5,Maig,23,15,Tarda,No hi ha causa mediata,429619.9  ,4582436.05,2.157069,41.388532
2018S002379    ,7,Horta-Guinardó,37,el Carmel,97807,Dante Alighieri / Argimon                         ,,Dilluns,Dl,Laboral,2018,3,Març,26,15,Tarda,No hi ha causa mediata,429620.17 ,4586757.45,2.156569,41.427453
2018S004353    ,6,Gràcia,31,la Vila de Gràcia,326904,Sol                                               ,3-4       ,Dimarts,Dm,Laboral,2018,6,Juny,5,22,Nit,Alcoholèmia,429621.22 ,4583873.44,2.156918,41.401478
2018S000709    ,7,Horta-Guinardó,37,el Carmel,185700,Llobregós                                         ,127-133   ,Divendres,Dv,Laboral,2018,1,Gener,26,16,Tarda,No hi ha causa mediata,429622.78 ,4586423.63,2.156639,41.424447
2018S005384    ,7,Horta-Guinardó,43,Horta,351901,Canigó / Valldaura                                ,,Dijous,Dj,Laboral,2018,7,Juliol,12,8,Matí,No hi ha causa mediata,429623.46 ,4587900.23,2.156475,41.437746
2018S001430    ,7,Horta-Guinardó,42,la Clota,701080,Estatut de Catalunya / Estatut                    ,,Dijous,Dj,Laboral,2018,2,Febrer,22,11,Matí,No hi ha causa mediata,429623.98 ,4587069.68,2.156578,41.430266
2018S006711    ,7,Horta-Guinardó,43,Horta,700651,Estatut de Catalunya / Estatut                    ,,Dimecres,Dc,Laboral,2018,9,Setembre,5,14,Tarda,No hi ha causa mediata,429623.98 ,4587069.68,2.156578,41.430266
2018S007980    ,7,Horta-Guinardó,43,Horta,235503,Estatut de Catalunya / Estatut                    ,,Dissabte,Ds,Laboral,2018,10,Octubre,20,16,Tarda,Alcoholèmia,429623.98 ,4587069.68,2.156578,41.430266
2018S008458    ,7,Horta-Guinardó,37,el Carmel,55002,Calderón de la Barca / Segimon                    ,,Dilluns,Dl,Laboral,2018,11,Novembre,5,11,Matí,No hi ha causa mediata,429624.2  ,4586006.44,2.156705,41.420689
2018S003663    ,7,Horta-Guinardó,37,el Carmel,55002,Calderón de la Barca                              ,85,Divendres,Dv,Laboral,2018,5,Maig,11,10,Matí,No hi ha causa mediata,429624.72 ,4586026.54,2.156709,41.420871
2018S009557    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó                                             ,170,Dijous,Dj,Laboral,2018,12,Desembre,13,22,Nit,No hi ha causa mediata,429624.74 ,4582179.25,2.157157,41.386219
2018S004736    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner                                          ,94,Dimecres,Dc,Laboral,2018,6,Juny,20,14,Tarda,No hi ha causa mediata,429625.43 ,4582430.47,2.157136,41.388482
2018S001285    ,6,Gràcia,30,la Salut,344000,Dalt                                              ,88-90     ,Divendres,Dv,Laboral,2018,2,Febrer,16,16,Tarda,No hi ha causa mediata,429630.27 ,4584886.15,2.156908,41.4106
2018S007385    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell / Diputació                        ,,Dilluns,Dl,Laboral,2018,10,Octubre,1,12,Matí,No hi ha causa mediata,429634.84 ,4581829.77,2.157318,41.383073
2018S005198    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100800,Diputació / Comte d'Urgell                        ,,Dijous,Dj,Laboral,2018,7,Juliol,5,21,Tarda,No hi ha causa mediata,429634.84 ,4581829.77,2.157318,41.383073
2018S009561    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell / Diputació                        ,,Divendres,Dv,Laboral,2018,12,Desembre,14,14,Tarda,No hi ha causa mediata,429634.84 ,4581829.77,2.157318,41.383073
2018S002478    ,2,Eixample,9,la Nova Esquerra de l'Eixample,100800,Comte d'Urgell / Diputació                        ,,Divendres,Dv,Laboral,2018,3,Març,30,23,Nit,No hi ha causa mediata,429634.84 ,4581829.77,2.157318,41.383073
2018S005320    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell / Diputació                        ,,Dimarts,Dm,Laboral,2018,7,Juliol,10,9,Matí,No hi ha causa mediata,429634.84 ,4581829.77,2.157318,41.383073
2018S001576    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89004,Villarroel / Consell de Cent                      ,,Dimecres,Dc,Laboral,2018,2,Febrer,21,21,Tarda,No hi ha causa mediata,429638.04 ,4582019.67,2.157334,41.384783
2018S004380    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89004,Consell de Cent / Villarroel                      ,,Dimecres,Dc,Laboral,2018,6,Juny,6,22,Nit,No hi ha causa mediata,429638.04 ,4582019.67,2.157334,41.384783
2018S002432    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Consell de Cent / Villarroel                      ,,Dimecres,Dc,Laboral,2018,3,Març,28,9,Matí,No hi ha causa mediata,429638.04 ,4582019.67,2.157334,41.384783
2018S001531    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel / Consell de Cent                      ,,Diumenge,Dg,Laboral,2018,2,Febrer,25,20,Tarda,No hi ha causa mediata,429638.04 ,4582019.67,2.157334,41.384783
2018S004111    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel / Consell de Cent                      ,,Diumenge,Dg,Laboral,2018,5,Maig,27,19,Tarda,No hi ha causa mediata,429638.04 ,4582019.67,2.157334,41.384783
2018S001984    ,7,Horta-Guinardó,37,el Carmel,185700,Llobregós / Lluís Marià Vidal                     ,,Diumenge,Dg,Laboral,2018,3,Març,11,18,Tarda,No hi ha causa mediata,429639.49 ,4586450.42,2.156836,41.42469
2018S006171    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Casanova                                  ,,Divendres,Dv,Laboral,2018,8,Agost,10,15,Tarda,No hi ha causa mediata,429640.11 ,4582207.73,2.157337,41.386477
2018S008335    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,287201,Roma / Casanova                                   ,,Dimecres,Dc,Laboral,2018,10,Octubre,31,19,Tarda,No hi ha causa mediata,429640.11 ,4582207.73,2.157337,41.386477
2018S009915    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,287201,Aragó / Casanova                                  ,,Dissabte,Ds,Laboral,2018,12,Desembre,29,0,Nit,No hi ha causa mediata,429640.11 ,4582207.73,2.157337,41.386477
2018S004603    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Casanova                                  ,,Dissabte,Ds,Laboral,2018,6,Juny,16,0,Nit,No hi ha causa mediata,429640.11 ,4582207.73,2.157337,41.386477
2018S001970    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,287201,Aragó / Casanova                                  ,,Dissabte,Ds,Laboral,2018,3,Març,10,22,Nit,No hi ha causa mediata,429640.11 ,4582207.73,2.157337,41.386477
2018S009199    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Casanova / Aragó                                  ,,Dissabte,Ds,Laboral,2018,12,Desembre,1,21,Tarda,No hi ha causa mediata,429640.11 ,4582207.73,2.157337,41.386477
2018S002826    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Casanova                                  ,,Divendres,Dv,Laboral,2018,4,Abril,13,14,Tarda,No hi ha causa mediata,429640.11 ,4582207.73,2.157337,41.386477
2018S006257    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,287201,Aragó / Casanova                                  ,,Dimarts,Dm,Laboral,2018,8,Agost,14,5,Nit,No hi ha causa mediata,429640.11 ,4582207.73,2.157337,41.386477
2018S007569    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Casanova / Aragó                                  ,,Dissabte,Ds,Laboral,2018,10,Octubre,6,12,Matí,No hi ha causa mediata,429640.11 ,4582207.73,2.157337,41.386477
2018S007648    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner / València                               ,,Dimarts,Dm,Laboral,2018,10,Octubre,9,8,Matí,No hi ha causa mediata,429641.8  ,4582396.81,2.157335,41.38818
2018S005167    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,València / Muntaner                               ,,Dimecres,Dc,Laboral,2018,7,Juliol,4,21,Tarda,No hi ha causa mediata,429641.8  ,4582396.81,2.157335,41.38818
2018S002486    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,València / Muntaner                               ,,Dissabte,Ds,Laboral,2018,3,Març,31,17,Tarda,No hi ha causa mediata,429641.8  ,4582396.81,2.157335,41.38818
2018S007317    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner / València                               ,,Divendres,Dv,Laboral,2018,9,Setembre,28,17,Tarda,No hi ha causa mediata,429641.8  ,4582396.81,2.157335,41.38818
2018S006483    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner / València                               ,,Diumenge,Dg,Laboral,2018,8,Agost,26,7,Matí,No hi ha causa mediata,429641.8  ,4582396.81,2.157335,41.38818
2018S003814    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner / València                               ,,Dimecres,Dc,Laboral,2018,5,Maig,16,9,Matí,No hi ha causa mediata,429641.8  ,4582396.81,2.157335,41.38818
2018S004802    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,València / Muntaner                               ,,Divendres,Dv,Laboral,2018,6,Juny,22,10,Matí,No hi ha causa mediata,429641.8  ,4582396.81,2.157335,41.38818
2018S004604    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner / València                               ,,Dissabte,Ds,Laboral,2018,6,Juny,16,1,Nit,No hi ha causa mediata,429641.8  ,4582396.81,2.157335,41.38818
2018S000301    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner / València                               ,,Divendres,Dv,Laboral,2018,1,Gener,12,22,Nit,Alcoholèmia,429641.8  ,4582396.81,2.157335,41.38818
2018S009203    ,2,Eixample,10,Sant Antoni,169409,Comte Borrell / Corts Catalanes                   ,,Diumenge,Dg,Laboral,2018,12,Desembre,2,2,Nit,No hi ha causa mediata,429641.98 ,4581631.12,2.157427,41.381284
2018S001535    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes / Comte Borrell                   ,,Dilluns,Dl,Laboral,2018,2,Febrer,26,10,Matí,No hi ha causa mediata,429641.98 ,4581631.12,2.157427,41.381284
2018S006770    ,6,Gràcia,31,la Vila de Gràcia,309701,Goya / Sant Pere Màrtir                           ,,Divendres,Dv,Laboral,2018,9,Setembre,7,13,Matí,No hi ha causa mediata,429643.06 ,4583663.84,2.157203,41.399592
2018S002190    ,6,Gràcia,30,la Salut,344000,Dalt / Sors                                       ,,Dilluns,Dl,Laboral,2018,3,Març,19,0,Nit,No hi ha causa mediata,429643.34 ,4584917.32,2.157061,41.410882
2018S008450    ,7,Horta-Guinardó,37,el Carmel,97807,Dante Alighieri                                   ,86,Dilluns,Dl,Laboral,2018,11,Novembre,5,7,Matí,No hi ha causa mediata,429644.14 ,4586770.79,2.156855,41.427575
2018S004022    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,139000,B-10 (Besòs)                                      ,K140      ,Dijous,Dj,Laboral,2018,5,Maig,24,14,Tarda,No hi ha causa mediata,429644.79 ,4578490.83,2.157825,41.353001
2018S000976    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs)                                   ,K140      ,Dilluns,Dl,Laboral,2018,2,Febrer,5,22,Nit,Excés de velocitat o inadequada,429644.79 ,4578490.83,2.157825,41.353001
2018S004689    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Mallorca / Aribau                                 ,,Dimarts,Dm,Laboral,2018,6,Juny,19,16,Tarda,No hi ha causa mediata,429645.09 ,4582587.71,2.157353,41.3899
2018S009055    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,191204,Mallorca / Aribau                                 ,,Dilluns,Dl,Laboral,2018,11,Novembre,26,20,Tarda,No hi ha causa mediata,429645.09 ,4582587.71,2.157353,41.3899
2018S008552    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,191204,Aribau / Mallorca                                 ,,Dijous,Dj,Laboral,2018,11,Novembre,8,10,Matí,No hi ha causa mediata,429645.09 ,4582587.71,2.157353,41.3899
2018S002918    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau / Mallorca                                 ,,Dimarts,Dm,Laboral,2018,4,Abril,17,8,Matí,No hi ha causa mediata,429645.09 ,4582587.71,2.157353,41.3899
2018S002425    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Mallorca / Aribau                                 ,,Dimarts,Dm,Laboral,2018,3,Març,27,21,Tarda,No hi ha causa mediata,429645.09 ,4582587.71,2.157353,41.3899
